id,item
k0959,Butter
k0959,Milk
k0959,Eggs
k0959,Nutmeg
k0959,Corn
k0959,Kidney Beans
k0960,Apple
k0960,Sugar
k0960,Dill
k0960,Milk
k0960,Corn
k0960,Eggs
k0961,Eggs
k0962,Dill
k0962,Onion
k0962,Apple
k0962,Kidney Beans
k0962,Yogurt
k0962,Ice cream
k0962,Milk
k0962,Unicorn
k0962,Sugar
k0962,Cheese
k0963,Kidney Beans
k0963,Corn
k0963,Apple
k0963,Eggs
k0963,Nutmeg
k0963,Cheese
k0963,Yogurt
k0963,Bread
k0963,Ice cream
k0963,Milk
k0964,chocolate
k0964,Sugar
k0964,Bread
k0964,Yogurt
k0964,Cheese
k0964,Unicorn
k0964,Kidney Beans
k0964,Eggs
k0965,chocolate
k0965,Sugar
k0965,Milk
k0965,Nutmeg
k0965,Yogurt
k0965,Unicorn
k0965,Bread
k0965,Apple
k0965,Kidney Beans
k0966,Nutmeg
k0966,chocolate
k0966,Cheese
k0966,Kidney Beans
k0966,Ice cream
k0966,Yogurt
k0966,Bread
k0966,Butter
k0967,Nutmeg
k0967,Kidney Beans
k0967,Butter
k0967,Eggs
k0967,Yogurt
k0967,Sugar
k0967,Ice cream
k0967,chocolate
k0967,Onion
k0967,Milk
k0968,Corn
k0968,Butter
k0968,Ice cream
k0968,Unicorn
k0968,Nutmeg
k0968,Apple
k0969,Bread
k0969,Onion
k0969,chocolate
k0969,Corn
k0969,Butter
k0969,Apple
k0969,Nutmeg
k0969,Ice cream
k0970,Unicorn
k0970,Nutmeg
k0970,Kidney Beans
k0970,Ice cream
k0970,Milk
k0970,Yogurt
k0970,Eggs
k0970,Bread
k0970,Butter
k0970,Corn
k0971,Corn
k0971,Onion
k0971,Yogurt
k0971,Apple
k0971,Unicorn
k0971,Butter
k0971,Dill
k0971,Nutmeg
k0971,chocolate
k0971,Milk
k0972,Nutmeg
k0972,Apple
k0972,Milk
k0972,Unicorn
k0972,Dill
k0972,Butter
k0972,chocolate
k0972,Kidney Beans
k0973,Corn
k0973,Yogurt
k0973,Dill
k0973,Unicorn
k0973,Butter
k0974,Yogurt
k0974,Dill
k0974,Onion
k0974,Butter
k0974,Milk
k0974,chocolate
k0974,Nutmeg
k0974,Bread
k0974,Ice cream
k0974,Kidney Beans
k0975,Yogurt
k0975,Onion
k0975,chocolate
k0975,Nutmeg
k0975,Milk
k0975,Sugar
k0975,Corn
k0976,Cheese
k0976,Ice cream
k0976,Eggs
k0976,Butter
k0976,Kidney Beans
k0976,chocolate
k0976,Bread
k0976,Unicorn
k0976,Dill
k0977,Yogurt
k0978,Bread
k0978,chocolate
k0978,Ice cream
k0979,Butter
k0979,Corn
k0979,Cheese
k0979,Kidney Beans
k0979,Sugar
k0979,Nutmeg
k0979,Bread
k0979,Ice cream
k0979,Milk
k0980,Butter
k0980,Onion
k0981,Onion
k0981,Yogurt
k0981,chocolate
k0981,Butter
k0982,Corn
k0982,Nutmeg
k0982,Kidney Beans
k0982,Ice cream
k0982,Butter
k0982,Apple
k0982,chocolate
k0982,Unicorn
k0982,Bread
k0982,Eggs
k0982,Yogurt
k0983,Onion
k0983,Dill
k0983,Corn
k0984,Kidney Beans
k0984,Milk
k0984,Eggs
k0984,Apple
k0985,Cheese
k0985,chocolate
k0985,Sugar
k0985,Dill
k0985,Apple
k0985,Kidney Beans
k0985,Ice cream
k0985,Unicorn
k0985,Eggs
k0985,Butter
k0986,Nutmeg
k0986,Cheese
k0986,Dill
k0986,Milk
k0986,Onion
k0986,Yogurt
k0986,Ice cream
k0986,Sugar
k0986,Kidney Beans
k0986,Bread
k0986,Eggs
k0986,Unicorn
k0987,Nutmeg
k0987,Sugar
k0988,Milk
k0988,Ice cream
k0988,Apple
k0988,Nutmeg
k0988,Bread
k0988,Unicorn
k0988,Butter
k0989,Kidney Beans
k0989,Sugar
k0989,Yogurt
k0989,Bread
k0989,chocolate
k0989,Dill
k0989,Apple
k0989,Onion
k0989,Corn
k0990,Eggs
k0991,Butter
k0991,Cheese
k0991,Eggs
k0991,Milk
k0991,Sugar
k0991,Onion
k0991,Unicorn
k0991,Nutmeg
k0992,Nutmeg
k0992,Milk
k0992,Dill
k0992,Bread
k0992,chocolate
k0992,Ice cream
k0992,Unicorn
k0993,Sugar
k0993,Ice cream
k0993,Corn
k0993,Butter
k0993,Apple
k0993,Kidney Beans
k0994,chocolate
k0994,Butter
k0994,Sugar
k0994,Unicorn
k0994,Onion
k0994,Dill
k0995,chocolate
k0995,Bread
k0995,Unicorn
k0995,Eggs
k0996,Apple
k0996,Nutmeg
k0996,Kidney Beans
k0996,Corn
k0996,Yogurt
k0996,Milk
k0997,Dill
k0997,chocolate
k0997,Corn
k0997,Apple
k0997,Sugar
k0998,Eggs
k0998,Sugar
k0998,Butter
k0998,Nutmeg
k0998,Cheese
k0998,Corn
k0998,Kidney Beans
k0998,chocolate
k0998,Ice cream
k0998,Yogurt
k0999,Milk
k0999,chocolate
